"89416","025","hymn tunes",,
"89417","025","Tudor music",,
"89418","026","JS Bach","-",
"89419","026","Bartók",,"?"
"89420","026","Copland",,
"89421","026","Hindemith",,
"89422","026","Stravinsky",,
"89423","026","Americana",,
"89424","027","BEETHOVEN",,
"89425","027","Cherubini",,
"89426","027","Mozart",,
"89427","027","Rossini","+",
"89428","027","Weber",,
"89429","027","folk music",,
"89430","028","JS Bach","--",
"89431","028","Handel","--",
"89432","028","Mendelssohn",,
"89433","028","SCHUBERT",,
"89434","028","R SCHUMANN",,
"89435","028","church chorales",,
"89436","028","German folksong",,
"89437","029","JS Bach","--",
"89438","029","Beethoven","-",
"89439","029","Brahms","+","?"
"89440","029","Liszt",,
"89441","029","Mendelssohn",,
"89442","029","Meyerbeer",,
"89443","029","Schubert","-","?"
"89444","029","R Schumann",,
"89445","029","Spohr",,
"89446","029","WAGNER",,
"89447","029","folk & gypsy music",,
"89448","030","Auber",,
"89449","030","JS Bach","--",
"89450","030","Beethoven",,
"89451","030","Berlioz",,
"89452","030","Gluck","--",
"89453","030","Halévy",,
"89454","030","Mendelssohn",,
"89455","030","MendelssohnHensel","-","?"
"89456","030","Meyerbeer",,
"89457","030","Mozart","--",
"89458","030","PALESTRINA","-",
"89459","030","Rossini",,"?"
"89460","030","Schubert",,"?"
"89461","030","R Schumann",,
"89462","031","JS Bach","-",
"89463","031","Busoni",,
"89464","031","Delius",,
"89465","031","Grieg",,
"89466","031","Holst",,"?"
"89467","031","R Schumann","--",
"89468","031","Vaughan Williams",,"?"
"89469","031","FOLKSONG",,
"89470","032","JS Bach","-",
"89471","032","Bartók",,
"89472","032","Busoni","-",
"89473","032","Schnittke","+","?"
"89474","032","Scriabin","-",
"89475","032","Shostakovich",,
"89476","032","Webern",,
"89477","032","Asian folk music & instruments",,
"89478","032","electronic music",,
"89479","033","JS Bach","--",
"89480","033","Beethoven","-",
"89481","033","Chopin",,"?"
"89482","033","Franck",,
"89483","033","Handel","--",
"89484","033","JN Lemmens","-",
"89485","033","Liszt",,
"89486","033","Mendelssohn",,
"89487","033","SaintSaëns","-","?"
"89488","033","R Schumann",,
"89489","033","Wagner",,"?"
"89490","034","Corelli",,
"89491","034","Torelli",,
"89492","034","Vivaldi","+",
"89493","035","Buxtehude",,
"89494","035","Froberger",,
"89495","035","Lully",,
"89496","035","JA Reincken",,
"89497","035","M Weckmann",,"?"
"89498","036","BUXTEHUDE",,
"89499","036","H Scheidemann","-",
"89500","036","Schütz",,
"89501","036","Sweelinck","--",
"89502","037","Carissimi",,
"89503","037","Frescobaldi",,
"89504","037","Froberger",,
"89505","037","Lully",,"?"
"89506","037","Monteverdi",,
"89507","037","H Scheidemann",,
"89508","037","Scheidt",,
"89509","037","Schütz",,
"89510","037","Sweelinck","-",
"89511","037","M Weckmann",,
"89512","037","French & Italian music",,
"89513","038","Lully",,
"89514","038","Stradella",,
"89515","038","G Vitali",,
"89516","039","Carissimi",,
"89517","039","MA Charpentier","-",
"89518","039","CORELLI",,
"89519","039","L Couperin","-",
"89520","039","Lalande","+",
"89521","039","Lully",,
"89522","039","Marais",,
"89523","040","Caccini",,
"89524","040","A Gabrieli",,
"89525","040","Gesualdo",,
"89526","040","L LUZZASCHI",,
"89527","040","C Merulo",,
"89528","040","Monteverdi",,
"89529","040","FrancoFlemish school","-",
"89530","041","J Chambonnières",,
"89531","041","L Couperin","+",
"89532","041","FRESCOBALDI",,
"89533","041","M Rossi",,
"89534","041","M Weckmann",,
"89535","041","French lute music",,
"89536","042","Albinoni",,"?"
"89537","042","Bononcini",,
"89538","042","Buxtehude",,
"89539","042","Caldara",,"?"
"89540","042","Carissimi","-",
"89541","042","Cavalli","-","?"
"89542","042","CORELLI",,
"89543","042","Froberger","-","?"
"89544","042","F Gasparini",,
"89545","042","R Keiser",,
"89546","042","Legrenzi",,
"89547","042","Lotti",,
"89548","042","Lully",,
"89549","042","Muffat",,
"89550","042","Purcell",,
"89551","042","A SCARLATTI",,
"89552","042","D Scarlatti",,
"89553","042","A Steffani",,
"89554","042","Stradella","-",
"89555","042","Telemann",,
"89556","042","L Vinci",,
"89557","042","Vivaldi",,
"89558","042","Italian opera",,
"89559","042","dance",,
"89560","043","JS Bach",,"?"
"89561","043","R Keiser",,
"89562","043","Mozart","+","?"
"89563","043","Pergolesi","+",
"89564","043","Quantz",,"?"
"89565","043","A SCARLATTI",,
"89566","043","L Vinci",,
"89567","043","Vivaldi",,
"89568","043","Italian opera",,
"89569","044","M Cazzati",,
"89570","044","T Merula",,
"89571","045","Legrenzi",,
"89572","045","Monteverdi","-","?"
"89573","046","Carissimi",,
"89574","046","Cavalli",,
"89575","046","Corelli","+","?"
"89576","046","Monteverdi",,
"89577","046","L Rossi",,"?"
"89578","046","Italian opera",,
"89579","046","French ballet",,
"89580","047","Buxtehude",,"?"
"89581","047","Frescobaldi","-",
"89582","047","Froberger",,
"89583","047","A Gabrieli","--",
"89584","047","JC Keryll",,
"89585","047","Lutheran & Catholic liturgy",,
"89586","048","C Festa",,
"89587","048","Josquin","-",
"89588","048","Morales",,
"89589","048","Rore",,
"89590","048","Victoria","+","?"
"89591","048","Willaert",,
"89592","048","FrancoFlemish & French polyphonists","-",
"89593","048","Gregorian chant/plainchant",,
"89594","049","Carissimi","+",
"89595","049","G GABRIELI",,
"89596","049","A Grandi",,
"89597","049","Hassler",,
"89598","049","Josquin","--","?"
"89599","049","Marenzio",,
"89600","049","MONTEVERDI",,
"89601","049","Palestrina",,
"89602","049","Praetorius",,"?"
"89603","049","Schein",,"?"
"89604","049","FrancoFlemish composers","-",
"89605","050","Corelli",,
"89606","050","Frescobaldi","--",
"89607","050","F Gasparini",,
"89608","050","B Pasquini",,
"89609","050","Rameau",,
"89610","050","A Scarlatti",,
"89611","050","guitar music",,
"89612","050","ITALIAN, PORTUGUESE & SPANISH POPULAR & FOLK MUSIC",,
"89613","051","Bull",,
"89614","051","Byrd",,
"89615","051","Cabezón",,
"89616","051","Dowland","+",
"89617","051","A Gabrieli",,
"89618","051","G Gabrieli",,
"89619","051","Marenzio",,
"89620","051","C Merulo",,
"89621","051","Philips",,
"89622","052","Buxtehude",,"?"
"89623","052","Caldara",,
"89624","052","CORELLI",,
"89625","052","F Couperin",,
"89626","052","Handel","+","?"
"89627","052","R Keiser",,
"89628","052","J Kuhnau",,"?"
"89629","052","Lully",,
"89630","052","Rameau","+",
"89631","052","A Steffani",,
"89632","052","Torelli",,
"89633","052","Vivaldi",,
"89634","052","French & Italian music",,
"89635","052","POLISH FOLK MUSIC",,
"89636","052","Moravian & German folk music",,
"89637","053","Albinoni",,"?"
"89638","053","Allegri","--","?"
"89639","053","Caldara",,
"89640","053","Carissimi","-",
"89641","053","Frescobaldi","--",
"89642","053","Fux",,
"89643","053","Hasse","+",
"89644","053","Lotti",,
"89645","053","Morales","-","?"
"89646","053","Palestrina","--",
"89647","053","A Scarlatti",,
"89648","053","Vivaldi",,
"89649","053","folk music",,
"89650","053","Italian opera",,
"89651","054","CPE Bach",,
"89652","054","JC BACH",,
"89653","054","JS Bach","-",
"89654","054","Boccherini",,
"89655","054","Cimarosa",,"?"
"89656","054","Clementi",,
"89657","054","Fux","-","?"
"89658","054","Gluck",,
"89659","054","Grétry",,"?"
"89660","054","Handel",,
"89661","054","Hasse",,
"89662","054","J Haydn",,
"89663","054","M Haydn",,
"89664","054","Jommelli",,"?"
"89665","054","Martini",,
"89666","054","L Mozart",,
"89667","054","Paisiello",,
"89668","054","Pergolesi","-",
"89669","054","Piccinni",,
"89670","054","Sammartini",,
"89671","054","J Stamitz",,
"89672","054","Tartini",,
"89673","054","Viotti",,"?"
"89674","055","Buxtehude",,"?"
"89675","055","C Farina","-",
"89676","055","Schmelzer",,
"89677","055","French, German/Austrian & Italian music",,
"89678","056","Biber",,"?"
"89679","056","CORELLI",,
"89680","056","F Couperin","+",
"89681","056","Frescobaldi","-",
"89682","056","LULLY",,
"89683","056","B Pasquini",,
"89684","056","French & Italian music",,
"89685","057","Corelli",,
"89686","057","F Couperin","+",
"89687","057","Frescobaldi","-",
"89688","057","PALESTRINA","--",
"89689","057","B Pasquini",,
"89690","057","Schmelzer",,"?"
"89691","058","Corelli",,
"89692","058","Hasse","+",
"89693","058","Heinichen",,
"89694","058","A Scarlatti",,
"89695","058","D Scarlatti",,
"89696","058","Vivaldi",,
"89697","058","Zelenka",,"?"
"89698","058","French music",,
"89699","058","Italian opera",,
"89700","059","Bull",,
"89701","059","Frescobaldi",,"?"
"89702","059","G Gabrieli",,
"89703","059","Monteverdi",,
"89704","059","Philips",,"?"
"89705","059","Praetorius",,
"89706","059","Schütz",,"?"
"89707","059","SWEELINCK",,
"89708","059","Italian, English & Netherlandish music",,
"89709","060","Albinoni",,
"89710","060","CORELLI",,
"89711","060","F Couperin",,
"89712","060","Geminiani",,"?"
"89713","060","Handel",,"?"
"89714","060","LOCATELLI",,
"89715","060","Lully","-",
"89716","060","Rameau",,
